Team	Year	Kicker	Distance	Success
DEN	2015	McManus	45	1
DEN	2015	McManus	52	1
DEN	2015	McManus	31	1
DEN	2015	McManus	34	1
DEN	2015	McManus	33	1
DEN	2015	McManus	30	1
JAC	2015	Myers	22	1
JAC	2015	Myers	44	0
JAC	2015	Myers	27	1
JAC	2015	Myers	58	1
JAC	2015	Myers	28	1
JAC	2015	Myers	40	1
JAC	2015	Myers	20	1
JAC	2015	Myers	32	1
JAC	2015	Myers	53	0
JAC	2015	Myers	48	0
JAC	2015	Myers	31	1
JAC	2015	Myers	45	1
JAC	2015	Myers	39	1
JAC	2015	Myers	35	1
JAC	2015	Myers	21	1
JAC	2015	Myers	45	1
JAC	2015	Myers	26	0
JAC	2015	Myers	53	1
JAC	2015	Myers	31	1
JAC	2015	Myers	32	1
JAC	2015	Myers	20	1
JAC	2015	Myers	36	1
JAC	2015	Myers	22	1
JAC	2015	Myers	51	1
JAC	2015	Myers	27	1
JAC	2015	Myers	28	1
JAC	2015	Myers	46	1
JAC	2015	Myers	42	1
JAC	2015	Myers	43	1
JAC	2015	Myers	34	1
HOU	2015	Novak	53	0
HOU	2015	Novak	36	1
HOU	2015	Novak	49	1
HOU	2015	Novak	41	1
HOU	2015	Novak	38	1
HOU	2015	Novak	24	1
HOU	2015	Novak	22	1
HOU	2015	Novak	20	1
HOU	2015	Novak	34	1
HOU	2015	Novak	37	1
HOU	2015	Novak	45	1
HOU	2015	Novak	56	0
HOU	2015	Novak	22	1
HOU	2015	Novak	46	1
HOU	2015	Novak	32	1
HOU	2015	Novak	22	1
HOU	2015	Novak	36	1
HOU	2015	Novak	29	1
HOU	2015	Novak	51	1
HOU	2015	Novak	50	0
HOU	2015	Novak	51	1
CIN	2015	Nugent	32	1
CIN	2015	Nugent	35	1
CIN	2015	Nugent	36	0
CIN	2015	Nugent	21	1
CIN	2015	Nugent	44	0
CIN	2015	Nugent	31	1
CIN	2015	Nugent	42	1
CIN	2015	Nugent	47	1
CIN	2015	Nugent	39	1
CIN	2015	Nugent	44	1
CIN	2015	Nugent	45	1
CIN	2015	Nugent	42	0
CIN	2015	Nugent	44	1
CIN	2015	Nugent	28	1
CIN	2015	Nugent	42	1
CIN	2015	Nugent	39	1
CIN	2015	Nugent	43	1
CIN	2015	Nugent	21	1
CIN	2015	Nugent	44	1
CIN	2015	Nugent	40	1
CIN	2015	Nugent	20	1
CIN	2015	Nugent	54	0
CIN	2015	Nugent	46	1
CIN	2015	Nugent	27	1
CIN	2015	Nugent	22	1
CIN	2015	Nugent	45	0
CIN	2015	Nugent	52	1
CIN	2015	Nugent	52	1
CIN	2015	Nugent	36	1
PHI	2015	Parkey	29	1
PHI	2015	Parkey	44	0
PHI	2015	Parkey	46	1
PHI	2015	Parkey	30	1
DET	2015	Prater	26	1
DET	2015	Prater	41	1
DET	2015	Prater	40	1
DET	2015	Prater	39	1
DET	2015	Prater	32	1
DET	2015	Prater	27	1
DET	2015	Prater	52	1
DET	2015	Prater	35	1
DET	2015	Prater	49	1
DET	2015	Prater	51	1
DET	2015	Prater	29	1
DET	2015	Prater	41	1
DET	2015	Prater	51	1
DET	2015	Prater	48	1
DET	2015	Prater	51	1
DET	2015	Prater	34	1
DET	2015	Prater	42	1
DET	2015	Prater	38	0
DET	2015	Prater	36	1
DET	2015	Prater	38	1
DET	2015	Prater	37	1
DET	2015	Prater	34	1
DET	2015	Prater	54	0
DET	2015	Prater	59	1
KC	2015	Santos	27	1
KC	2015	Santos	48	1
KC	2015	Santos	51	0
KC	2015	Santos	35	1
KC	2015	Santos	22	1
KC	2015	Santos	40	1
KC	2015	Santos	51	1
KC	2015	Santos	34	1
KC	2015	Santos	40	1
KC	2015	Santos	29	1
KC	2015	Santos	51	1
KC	2015	Santos	35	1
KC	2015	Santos	27	0
KC	2015	Santos	66	0
KC	2015	Santos	48	1
KC	2015	Santos	30	1
KC	2015	Santos	22	1
KC	2015	Santos	27	1
KC	2015	Santos	54	0
KC	2015	Santos	33	1
KC	2015	Santos	48	1
KC	2015	Santos	49	1
KC	2015	Santos	34	1
KC	2015	Santos	33	1
KC	2015	Santos	50	1
KC	2015	Santos	48	0
KC	2015	Santos	28	1
KC	2015	Santos	24	1
KC	2015	Santos	54	0
KC	2015	Santos	49	1
KC	2015	Santos	38	1
KC	2015	Santos	37	1
KC	2015	Santos	40	1
KC	2015	Santos	46	0
KC	2015	Santos	53	1
KC	2015	Santos	32	1
KC	2015	Santos	40	1
KC	2015	Santos	49	1
KC	2015	Santos	49	1
KC	2015	Santos	33	1
KC	2015	Santos	34	1
KC	2015	Santos	32	1
PIT	2015	Scobee	44	0
PIT	2015	Scobee	46	0
PIT	2015	Scobee	44	1
PIT	2015	Scobee	24	1
PIT	2015	Scobee	21	1
PIT	2015	Scobee	41	1
PIT	2015	Scobee	45	1
PIT	2015	Scobee	36	1
PIT	2015	Scobee	49	0
PIT	2015	Scobee	41	0
PHI	2015	Sturgis	33	0
PHI	2015	Sturgis	39	1
PHI	2015	Sturgis	29	1
PHI	2015	Sturgis	26	1
PHI	2015	Sturgis	41	1
PHI	2015	Sturgis	37	1
PHI	2015	Sturgis	39	1
PHI	2015	Sturgis	52	1
PHI	2015	Sturgis	29	1
PHI	2015	Sturgis	24	1
PHI	2015	Sturgis	50	0
PHI	2015	Sturgis	31	1
PHI	2015	Sturgis	53	1
PHI	2015	Sturgis	32	0
PHI	2015	Sturgis	37	1
PHI	2015	Sturgis	43	1
PHI	2015	Sturgis	50	0
PHI	2015	Sturgis	45	1
PHI	2015	Sturgis	41	1
PHI	2015	Sturgis	30	1
PHI	2015	Sturgis	36	1
PHI	2015	Sturgis	34	1
TEN	2015	Succop	38	1
TEN	2015	Succop	21	1
TEN	2015	Succop	21	1
TEN	2015	Succop	41	1
TEN	2015	Succop	37	1
TEN	2015	Succop	35	1
TEN	2015	Succop	44	1
TEN	2015	Succop	51	1
TEN	2015	Succop	29	1
TEN	2015	Succop	55	0
TEN	2015	Succop	45	1
TEN	2015	Succop	47	1
TEN	2015	Succop	49	1
TEN	2015	Succop	53	0
TEN	2015	Succop	49	1
TEN	2015	Succop	49	1
BAL	2015	Tucker	52	1
BAL	2015	Tucker	44	1
BAL	2015	Tucker	22	1
BAL	2015	Tucker	21	1
BAL	2015	Tucker	37	1
BAL	2015	Tucker	31	1
BAL	2015	Tucker	50	0
BAL	2015	Tucker	21	1
BAL	2015	Tucker	40	1
BAL	2015	Tucker	42	1
BAL	2015	Tucker	52	1
BAL	2015	Tucker	51	0
BAL	2015	Tucker	23	1
BAL	2015	Tucker	22	1
BAL	2015	Tucker	36	1
BAL	2015	Tucker	45	0
BAL	2015	Tucker	44	1
BAL	2015	Tucker	48	1
BAL	2015	Tucker	29	1
BAL	2015	Tucker	48	1
BAL	2015	Tucker	45	1
BAL	2015	Tucker	39	1
BAL	2015	Tucker	58	0
BAL	2015	Tucker	51	0
BAL	2015	Tucker	25	1
BAL	2015	Tucker	20	1
BAL	2015	Tucker	51	0
BAL	2015	Tucker	47	1
BAL	2015	Tucker	49	1
BAL	2015	Tucker	35	1
BAL	2015	Tucker	38	1
BAL	2015	Tucker	31	1
BAL	2015	Tucker	55	0
BAL	2015	Tucker	28	1
BAL	2015	Tucker	30	1
BAL	2015	Tucker	37	1
BAL	2015	Tucker	50	1
BAL	2015	Tucker	28	1
BAL	2015	Tucker	50	1
BAL	2015	Tucker	49	1
IND	2015	Vinatieri	52	0
IND	2015	Vinatieri	29	0
IND	2015	Vinatieri	54	1
IND	2015	Vinatieri	32	1
IND	2015	Vinatieri	27	1
IND	2015	Vinatieri	48	1
IND	2015	Vinatieri	42	1
IND	2015	Vinatieri	47	1
IND	2015	Vinatieri	34	1
IND	2015	Vinatieri	24	1
IND	2015	Vinatieri	50	1
IND	2015	Vinatieri	43	1
IND	2015	Vinatieri	55	1
IND	2015	Vinatieri	43	1
IND	2015	Vinatieri	49	1
IND	2015	Vinatieri	27	1
IND	2015	Vinatieri	26	1
IND	2015	Vinatieri	44	1
IND	2015	Vinatieri	35	1
IND	2015	Vinatieri	25	1
IND	2015	Vinatieri	21	1
IND	2015	Vinatieri	32	1
IND	2015	Vinatieri	29	1
IND	2015	Vinatieri	38	1
IND	2015	Vinatieri	49	1
IND	2015	Vinatieri	52	1
IND	2015	Vinatieri	35	1
MIN	2015	Walsh	44	0
MIN	2015	Walsh	37	1
MIN	2015	Walsh	28	1
MIN	2015	Walsh	23	1
MIN	2015	Walsh	24	1
MIN	2015	Walsh	38	0
MIN	2015	Walsh	38	1
MIN	2015	Walsh	33	1
MIN	2015	Walsh	24	1
MIN	2015	Walsh	45	1
MIN	2015	Walsh	45	1
MIN	2015	Walsh	37	1
MIN	2015	Walsh	53	1
MIN	2015	Walsh	51	1
MIN	2015	Walsh	35	1
MIN	2015	Walsh	22	1
MIN	2015	Walsh	43	1
MIN	2015	Walsh	48	1
MIN	2015	Walsh	36	1
MIN	2015	Walsh	34	1
MIN	2015	Walsh	40	1
MIN	2015	Walsh	20	1
MIN	2015	Walsh	38	1
MIN	2015	Walsh	53	0
MIN	2015	Walsh	39	0
MIN	2015	Walsh	34	1
MIN	2015	Walsh	51	0
MIN	2015	Walsh	29	1
MIN	2015	Walsh	39	1
MIN	2015	Walsh	44	1
MIN	2015	Walsh	54	1
MIN	2015	Walsh	53	1
MIN	2015	Walsh	32	1
MIN	2015	Walsh	52	1
MIN	2015	Walsh	22	1
MIN	2015	Walsh	53	1
MIN	2015	Walsh	27	1
MIN	2015	Walsh	39	1
MIN	2015	Walsh	32	1
MIN	2015	Walsh	22	1
MIN	2015	Walsh	43	1
MIN	2015	Walsh	47	1
MIN	2015	Walsh	27	0
STL	2015	Zuerlein	33	1
STL	2015	Zuerlein	37	1
STL	2015	Zuerlein	52	1
STL	2015	Zuerlein	49	1
STL	2015	Zuerlein	27	1
STL	2015	Zuerlein	30	1
STL	2015	Zuerlein	42	1
STL	2015	Zuerlein	50	0
STL	2015	Zuerlein	53	0
STL	2015	Zuerlein	63	0
STL	2015	Zuerlein	39	1
STL	2015	Zuerlein	63	0
STL	2015	Zuerlein	35	0
STL	2015	Zuerlein	38	1
STL	2015	Zuerlein	40	0
STL	2015	Zuerlein	61	1
STL	2015	Zuerlein	35	1
STL	2015	Zuerlein	45	1
STL	2015	Zuerlein	48	0
STL	2015	Zuerlein	53	1
STL	2015	Zuerlein	26	1
STL	2015	Zuerlein	38	1
STL	2015	Zuerlein	52	0
STL	2015	Zuerlein	19	1
STL	2015	Zuerlein	42	1
STL	2015	Zuerlein	33	1
STL	2015	Zuerlein	32	1
STL	2015	Zuerlein	44	1
STL	2015	Zuerlein	52	0
STL	2015	Zuerlein	48	0
